service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"MF34-17-906-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF34-17-907-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF34-17-908-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF34-32-600-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF34-32-603-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF34-32-604-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF34-32-922-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF34-32-923-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF34-33-200-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF34-33-207-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF34-33-250-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF34-33-251-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF34-33-350-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-45-B05-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B50-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B51-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B52-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B53-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B54-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B55-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B60-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B61-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B62-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B63-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B64-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-45-B65-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B05-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B50-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B51-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B52-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B53-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B54-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B55-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B60-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B61-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B62-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B63-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B64-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B65-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B70-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-B71-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-46-BNG-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-49-601-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF35-14-200-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-270-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-271-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-273-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-279-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-280-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-281-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-282-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-284-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-285-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-293-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-295-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-302-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-303-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-304-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-305-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-309-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-318-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-364-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-370-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-668-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-669-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-14-906-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF35-17-200-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-202-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-207-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF35-17-234-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-235-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-236-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-237-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-246-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF35-17-250-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF35-17-251-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF35-17-270-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-279-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-284-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-285-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-293-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-302-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-304-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-305-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-309-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-350-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF3-51-789-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF35-17-903-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF35-17-905-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF35-17-906-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF35-17-907-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF35-17-908-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF3-51-790-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-791-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-792-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-795-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-796-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-798-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-799-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-881-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-890-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-891-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-892-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-893-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-894-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-895-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-897-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-51-898-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-52-831-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-834-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-835-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-836-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-837-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-838-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-839-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-840-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-841-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-842-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-846-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-847-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-888-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-889-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-899-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-925-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-926-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-927-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-928-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF3-52-929-aus","1","1","0","1","1","0","0","20260122","20260426"
"MF35-32-600-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF35-32-603-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF35-32-604-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF35-32-922-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF35-32-923-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-53-444-aus","0","0","1","1","1","0","0","20260122","20260426"
"MF3-53-453-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-53-455-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF3-53-941-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-53-949-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-57-W88-aus","1","1","1","0","1","0","0","20260122","20260426"
"MF3-59-10B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-11B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-12B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-13B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-14B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-15B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-20B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-21B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-22B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-23B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-24B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-25B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-26B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-30B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-59-31B-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-60-150-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-151-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-152-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-153-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-154-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-160-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-161-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-166-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-167-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-170-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-180-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-181-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-182-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-190-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-191-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-192-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-194-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-400-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-406-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-407-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-60-408-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-60-409-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF3-60-410-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-411-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-412-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-414-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-415-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-417-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-439-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-441-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-443-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-494-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-495-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-496-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-497-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF3-60-498-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF36-14-200-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-207-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF36-14-270-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-271-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-273-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-279-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-280-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-281-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-282-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-284-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-285-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-293-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-295-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-302-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-303-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-304-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-305-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-309-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-318-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-364-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-370-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-668-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-669-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-903-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF36-14-905-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF36-14-906-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF36-14-907-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF36-14-908-aus","1","0","0","0","0","0","0","20260122","20260426"
"MF36-17-200-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-202-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-207-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF36-17-234-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-235-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-236-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-237-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-246-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF36-17-250-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF36-17-251-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF36-17-270-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-279-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-284-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-285-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-293-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-302-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-304-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-305-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-309-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-350-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-903-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF36-17-905-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF36-17-906-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF36-17-907-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF36-17-908-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L01-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF3-64-L02-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L03-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L04-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L05-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L06-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF3-64-L11-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L12-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L13-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L14-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF3-64-L15-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF3-64-L21-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L22-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L30-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L40-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L41-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF3-64-L42-aus","1","1","1","1","0","0","0","20260122","20260426"
